original-uri,memento-closest,memento-first,memento-last,timegate_uri
http://www.familiesandsocieties.eu/,http://web.archive.org/web/20130712215413/http://www.familiesandsocieties.eu/,http://web.archive.org/web/20130712215413/http://www.familiesandsocieties.eu/,http://web.archive.org/web/20160308025121/http://www.familiesandsocieties.eu/,http://timetravel.mementoweb.org/timegate/http://www.familiesandsocieties.eu/
http://www.hleg.de/,http://web.archive.org/web/20130409101335/http://www.hleg.de/,http://web.archive.org/web/20080923063555/http://www.hleg.de/,http://web.archive.org/web/20160313094248/http://www.hleg.de/,http://timetravel.mementoweb.org/timegate/http://www.hleg.de/
http://www.notox-sb.eu/,http://web.archive.org/web/20130326235250/http://www.notox-sb.eu/,http://web.archive.org/web/20130326235250/http://www.notox-sb.eu/,http://web.archive.org/web/20160314193509/http://www.notox-sb.eu/,http://timetravel.mementoweb.org/timegate/http://www.notox-sb.eu/
http://www.hear-eu.eu/,http://web.archive.org/web/20130516205156/http://www.hear-eu.eu/,http://web.archive.org/web/20130516205156/http://www.hear-eu.eu/,http://web.archive.org/web/20160309203632/http://www.hear-eu.eu/,http://timetravel.mementoweb.org/timegate/http://www.hear-eu.eu/
http://www.gamma-project.eu/,,,,http://timetravel.mementoweb.org/timegate/http://www.gamma-project.eu/
http://ncp-space.net/,http://web.archive.org/web/20120502113227/http://ncp-space.net/,http://web.archive.org/web/20120111214754/http://ncp-space.net/,http://web.archive.org/web/20160304174555/http://ncp-space.net/,http://timetravel.mementoweb.org/timegate/http://ncp-space.net/
http://www.hypoled.org/,http://web.archive.org/web/20120111125157/http://www.hypoled.org/,http://web.archive.org/web/20090607102141/http://www.hypoled.org/,http://web.archive.org/web/20160307041516/http://www.hypoled.org/,http://timetravel.mementoweb.org/timegate/http://www.hypoled.org/
http://www.genesys-platform.eu/,http://web.archive.org/web/20121127055138/http://www.genesys-platform.eu/,http://web.archive.org/web/20080422173005/http://www.genesys-platform.eu/,http://web.archive.org/web/20160110085426/http://www.genesys-platform.eu/,http://timetravel.mementoweb.org/timegate/http://www.genesys-platform.eu/
http://www.foodmanufuture.eu/,http://web.archive.org/web/20121014225429/http://www.foodmanufuture.eu/,http://web.archive.org/web/20120426073922/http://www.foodmanufuture.eu/,http://web.archive.org/web/20160313063427/http://www.foodmanufuture.eu/,http://timetravel.mementoweb.org/timegate/http://www.foodmanufuture.eu/
http://www.hightecheurope.com/,http://web.archive.org/web/20121225023759/http://www.hightecheurope.com/,http://web.archive.org/web/20090923022801/http://www.hightecheurope.com/,http://web.archive.org/web/20160305195604/http://www.hightecheurope.com/,http://timetravel.mementoweb.org/timegate/http://www.hightecheurope.com/
http://www.pleasure-fp7.com/,https://archive.is/20130427160600/http://www.pleasure-fp7.com/,https://archive.is/20130427160600/http://www.pleasure-fp7.com/,http://web.archive.org/web/20160305234429/http://www.pleasure-fp7.com/,http://timetravel.mementoweb.org/timegate/http://www.pleasure-fp7.com/
http://www.shockmeat.eu/about-shockmeat/general-information.html,http://web.archive.org/web/20121022225257/http://www.shockmeat.eu/about-shockmeat/general-information.html,http://web.archive.org/web/20121021224200/http://www.shockmeat.eu/about-shockmeat/general-information.html,http://web.archive.org/web/20141231173754/http://www.shockmeat.eu/about-shockmeat/general-information.html,http://timetravel.mementoweb.org/timegate/http://www.shockmeat.eu/about-shockmeat/general-information.html
http://www.recapt.org/,http://web.archive.org/web/20130131051505/http://www.recapt.org/,http://web.archive.org/web/20130131051505/http://www.recapt.org/,http://web.archive.org/web/20160310221813/http://www.recapt.org/,http://timetravel.mementoweb.org/timegate/http://www.recapt.org/
http://www.tacmon.eu/new/,http://web.archive.org/web/20131222141817/http://www.tacmon.eu/new/,http://web.archive.org/web/20131209023029/http://www.tacmon.eu/new/,http://web.archive.org/web/20160308013420/http://www.tacmon.eu/new/,http://timetravel.mementoweb.org/timegate/http://www.tacmon.eu/new/
http://www.eagle-fp7.eu/,http://web.archive.org/web/20130127011719/http://www.eagle-fp7.eu/,http://web.archive.org/web/20130127011719/http://www.eagle-fp7.eu/,http://web.archive.org/web/20160309070454/http://www.eagle-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.eagle-fp7.eu/
http://www.clico.org/,http://web.archive.org/web/20121217051615/http://www.clico.org/,http://web.archive.org/web/20100806171106/http://www.clico.org/,http://web.archive.org/web/20160312171753/http://www.clico.org/,http://timetravel.mementoweb.org/timegate/http://www.clico.org/
http://www.acrimas.eu/,http://web.archive.org/web/20130504043910/http://www.acrimas.eu/,http://web.archive.org/web/20130504043910/http://www.acrimas.eu/,http://web.archive.org/web/20160311235302/http://www.acrimas.eu/,http://timetravel.mementoweb.org/timegate/http://www.acrimas.eu/
http://www.futurenanoneeds.eu/,http://web.archive.org/web/20140329075919/http://www.futurenanoneeds.eu/,http://web.archive.org/web/20140329075919/http://www.futurenanoneeds.eu/,http://web.archive.org/web/20160306061106/http://www.futurenanoneeds.eu/,http://timetravel.mementoweb.org/timegate/http://www.futurenanoneeds.eu/
http://www.hi-fre.eu/,http://web.archive.org/web/20130507163304/http://www.hi-fre.eu/,http://web.archive.org/web/20130507163304/http://www.hi-fre.eu/,http://web.archive.org/web/20160306222433/http://www.hi-fre.eu/,http://timetravel.mementoweb.org/timegate/http://www.hi-fre.eu/
http://www.ms-monina.eu/home,http://web.archive.org/web/20121110215719/http://www.ms-monina.eu/home,http://web.archive.org/web/20120531002303/http://www.ms-monina.eu/home,http://web.archive.org/web/20150919200428/http://www.ms-monina.eu/home,http://timetravel.mementoweb.org/timegate/http://www.ms-monina.eu/home
http://tds-exposure.eu/,http://web.archive.org/web/20121130103937/http://tds-exposure.eu/,http://web.archive.org/web/20120531043033/http://tds-exposure.eu/,http://web.archive.org/web/20150904164236/http://tds-exposure.eu/,http://timetravel.mementoweb.org/timegate/http://tds-exposure.eu/
http://www.theobelixproject.org/,http://web.archive.org/web/20130111151557/http://www.theobelixproject.org/,http://web.archive.org/web/20090828152440/http://www.theobelixproject.org/,http://web.archive.org/web/20160310193819/http://www.theobelixproject.org/,http://timetravel.mementoweb.org/timegate/http://www.theobelixproject.org/
http://www.e-hub.org/,http://web.archive.org/web/20121221165202/http://www.e-hub.org/,http://web.archive.org/web/20030321132336/http://www.e-hub.org/,http://web.archive.org/web/20160314213159/http://www.e-hub.org/,http://timetravel.mementoweb.org/timegate/http://www.e-hub.org/
http://www.gmes-isac.info/index.html,,,,http://timetravel.mementoweb.org/timegate/http://www.gmes-isac.info/index.html
http://www.whey2food.eu/,,,,http://timetravel.mementoweb.org/timegate/http://www.whey2food.eu/
http://www.noshan.eu/index.php/en/,http://web.archive.org/web/20130702205817/http://www.noshan.eu/index.php/en/,http://web.archive.org/web/20130702205817/http://www.noshan.eu/index.php/en/,http://web.archive.org/web/20160131213842/http://www.noshan.eu/index.php/en/,http://timetravel.mementoweb.org/timegate/http://www.noshan.eu/index.php/en/
http://www.nanovalid.eu/,http://web.archive.org/web/20121101112145/http://www.nanovalid.eu/,http://web.archive.org/web/20120216075300/http://www.nanovalid.eu/,http://web.archive.org/web/20160306223000/http://www.nanovalid.eu/,http://timetravel.mementoweb.org/timegate/http://www.nanovalid.eu/
http://www.bacchus-fp7.eu/,http://web.archive.org/web/20130101151537/http://www.bacchus-fp7.eu/,http://web.archive.org/web/20121130082858/http://www.bacchus-fp7.eu/,http://web.archive.org/web/20160305141743/http://www.bacchus-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.bacchus-fp7.eu/
http://www.naclim.eu/,http://web.archive.org/web/20130826165940/http://www.naclim.eu/,http://web.archive.org/web/20130826165940/http://www.naclim.eu/,http://web.archive.org/web/20160314051848/http://www.naclim.eu/,http://timetravel.mementoweb.org/timegate/http://www.naclim.eu/
http://www.fp7-imagines.eu/,http://web.archive.org/web/20130703092711/http://www.fp7-imagines.eu/,http://web.archive.org/web/20130703092711/http://www.fp7-imagines.eu/,http://web.archive.org/web/20160304214817/http://www.fp7-imagines.eu/,http://timetravel.mementoweb.org/timegate/http://www.fp7-imagines.eu/
http://www.n2p-project.eu/,http://web.archive.org/web/20121106025707/http://www.n2p-project.eu/,http://web.archive.org/web/20090323215842/http://www.n2p-project.eu/,http://web.archive.org/web/20160308051514/http://www.n2p-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.n2p-project.eu/
http://icatsem.u-bordeaux4.fr/,http://web.archive.org/web/20111208010340/http://icatsem.u-bordeaux4.fr/,http://web.archive.org/web/20090504031705/http://icatsem.u-bordeaux4.fr/,http://web.archive.org/web/20111208010340/http://icatsem.u-bordeaux4.fr/,http://timetravel.mementoweb.org/timegate/http://icatsem.u-bordeaux4.fr/
http://www.neujobs.eu/,http://web.archive.org/web/20121211083702/http://www.neujobs.eu/,http://web.archive.org/web/20111119192956/http://www.neujobs.eu/,http://web.archive.org/web/20160131173038/http://www.neujobs.eu/,http://timetravel.mementoweb.org/timegate/http://www.neujobs.eu/
http://enacting-citizenship.eu/,http://www.webarchive.org.uk:80/wayback/archive/20130205230049/http://enacting-citizenship.eu/,http://web.archive.org/web/20081012073220/http://enacting-citizenship.eu/,http://web.archive.org/web/20160315035722/http://enacting-citizenship.eu/,http://timetravel.mementoweb.org/timegate/http://enacting-citizenship.eu/
http://cupesse.eu/,http://web.archive.org/web/20140417102827/http://cupesse.eu/,http://web.archive.org/web/20140417102827/http://cupesse.eu/,http://web.archive.org/web/20160305135412/http://cupesse.eu/,http://timetravel.mementoweb.org/timegate/http://cupesse.eu/
http://www.csr-impact.eu/,http://web.archive.org/web/20121220090658/http://www.csr-impact.eu/,http://web.archive.org/web/20100522031659/http://www.csr-impact.eu/,http://web.archive.org/web/20160306140652/http://www.csr-impact.eu/,http://timetravel.mementoweb.org/timegate/http://www.csr-impact.eu/
http://www.socialpolis.eu/,https://archive.is/20120911102949/http://www.socialpolis.eu/,https://archive.is/20120911102949/http://www.socialpolis.eu/,https://archive.is/20120911102949/http://www.socialpolis.eu/,http://timetravel.mementoweb.org/timegate/http://www.socialpolis.eu/
http://www.maxcap-project.eu/,http://web.archive.org/web/20130818080429/http://www.maxcap-project.eu/,http://web.archive.org/web/20130818080429/http://www.maxcap-project.eu/,http://web.archive.org/web/20160304204813/http://www.maxcap-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.maxcap-project.eu/
http://www.flows-eu.eu/,http://web.archive.org/web/20130215021058/http://www.flows-eu.eu/,http://web.archive.org/web/20120711052029/http://www.flows-eu.eu/,http://web.archive.org/web/20160307051547/http://www.flows-eu.eu/,http://timetravel.mementoweb.org/timegate/http://www.flows-eu.eu/
http://sybilla-t-cell.de/,http://web.archive.org/web/20130227020104/http://sybilla-t-cell.de/,http://web.archive.org/web/20110907075313/http://sybilla-t-cell.de/,http://web.archive.org/web/20160306035143/http://sybilla-t-cell.de/,http://timetravel.mementoweb.org/timegate/http://sybilla-t-cell.de/
http://mywater-fp7.eu/,http://web.archive.org/web/20130419070804/http://www.mywater-fp7.eu/,http://web.archive.org/web/20130419070758/http://mywater-fp7.eu/,http://web.archive.org/web/20160307043051/http://mywater-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://mywater-fp7.eu/
http://www.small-project.eu/,http://web.archive.org/web/20130101103245/http://www.small-project.eu/,http://web.archive.org/web/20100201005758/http://www.small-project.eu/,http://web.archive.org/web/20160305190207/http://www.small-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.small-project.eu/
http://www2.spi.pt/fahre/,http://web.archive.org/web/20121229165210/http://www2.spi.pt/fahre/,http://web.archive.org/web/20110522064929/http://www2.spi.pt/fahre/,http://web.archive.org/web/20150424064822/http://www2.spi.pt/fahre/,http://timetravel.mementoweb.org/timegate/http://www2.spi.pt/fahre/
http://bind.upatras.gr/,http://web.archive.org/web/20120414221800/http://bind.upatras.gr/,http://web.archive.org/web/20080604111029/http://bind.upatras.gr/,http://web.archive.org/web/20120414221800/http://bind.upatras.gr/,http://timetravel.mementoweb.org/timegate/http://bind.upatras.gr/
http://www.wsan4cip.eu/,http://web.archive.org/web/20130208024404/http://www.wsan4cip.eu/,http://web.archive.org/web/20090413004235/http://www.wsan4cip.eu/,http://web.archive.org/web/20160314014800/http://www.wsan4cip.eu/,http://timetravel.mementoweb.org/timegate/http://www.wsan4cip.eu/
http://www.tenlaw.uni-bremen.de/,http://web.archive.org/web/20130103104738/http://www.tenlaw.uni-bremen.de/,http://web.archive.org/web/20120531222935/http://www.tenlaw.uni-bremen.de/,http://web.archive.org/web/20151204221732/http://www.tenlaw.uni-bremen.de/,http://timetravel.mementoweb.org/timegate/http://www.tenlaw.uni-bremen.de/
http://www.thriverite.eu/,http://web.archive.org/web/20130320001209/http://www.thriverite.eu/,http://web.archive.org/web/20130320001209/http://www.thriverite.eu/,http://web.archive.org/web/20160308194710/http://www.thriverite.eu/,http://timetravel.mementoweb.org/timegate/http://www.thriverite.eu/
http://www.isapack.eu/,http://web.archive.org/web/20121126042143/http://www.isapack.eu/,http://web.archive.org/web/20120505211218/http://www.isapack.eu/,http://web.archive.org/web/20160307071416/http://www.isapack.eu/,http://timetravel.mementoweb.org/timegate/http://www.isapack.eu/
http://www.biosonic-fp7.eu/,http://web.archive.org/web/20130820012858/http://www.biosonic-fp7.eu/,http://web.archive.org/web/20130820012858/http://www.biosonic-fp7.eu/,http://web.archive.org/web/20160109081137/http://www.biosonic-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.biosonic-fp7.eu/
http://www.ippaproject.eu/,http://web.archive.org/web/20130605114647/http://www.ippaproject.eu/,http://web.archive.org/web/20110918141049/http://www.ippaproject.eu/,http://web.archive.org/web/20160304171829/http://www.ippaproject.eu/,http://timetravel.mementoweb.org/timegate/http://www.ippaproject.eu/
http://www.discus-fp7.eu/,http://web.archive.org/web/20130217101839/http://www.discus-fp7.eu/,http://web.archive.org/web/20130217101839/http://www.discus-fp7.eu/,http://web.archive.org/web/20160208225248/http://www.discus-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.discus-fp7.eu/
http://www.uquam.eu/,http://web.archive.org/web/20130830140605/http://www.uquam.eu/,http://web.archive.org/web/20130830140605/http://www.uquam.eu/,http://web.archive.org/web/20150515031739/http://www.uquam.eu/,http://timetravel.mementoweb.org/timegate/http://www.uquam.eu/
http://flagship-project.eu/,,,,http://timetravel.mementoweb.org/timegate/http://flagship-project.eu/
http://sungreen.ung.si/,http://web.archive.org/web/20130411144442/http://sungreen.ung.si/,http://web.archive.org/web/20130411144442/http://sungreen.ung.si/,http://web.archive.org/web/20141216215337/http://sungreen.ung.si/,http://timetravel.mementoweb.org/timegate/http://sungreen.ung.si/
http://www.greenlionproject.eu/homepage,http://web.archive.org/web/20130111091347/http://www.greenlionproject.eu/homepage,http://web.archive.org/web/20121002043636/http://www.greenlionproject.eu/homepage,http://web.archive.org/web/20160305120729/http://www.greenlionproject.eu/homepage,http://timetravel.mementoweb.org/timegate/http://www.greenlionproject.eu/homepage
http://briskeu.com/,http://web.archive.org/web/20130323021911/http://briskeu.com/,http://web.archive.org/web/20120113230449/http://briskeu.com/,http://web.archive.org/web/20160313125802/http://briskeu.com/,http://timetravel.mementoweb.org/timegate/http://briskeu.com/
http://www.cosmic-project.eu/,http://web.archive.org/web/20140814210343/http://www.cosmic-project.eu/,http://web.archive.org/web/20140814210343/http://www.cosmic-project.eu/,http://web.archive.org/web/20160310005818/http://www.cosmic-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.cosmic-project.eu/
http://www.hydra-space.eu/,http://web.archive.org/web/20130805220309/http://www.hydra-space.eu/,http://web.archive.org/web/20130805220309/http://www.hydra-space.eu/,http://web.archive.org/web/20160313043019/http://www.hydra-space.eu/,http://timetravel.mementoweb.org/timegate/http://www.hydra-space.eu/
http://www.alicerap.eu/,http://web.archive.org/web/20130121111910/http://www.alicerap.eu/,http://web.archive.org/web/20120404014457/http://www.alicerap.eu/,http://web.archive.org/web/20160305220031/http://www.alicerap.eu/,http://timetravel.mementoweb.org/timegate/http://www.alicerap.eu/
http://www.epistop.eu/,http://web.archive.org/web/20150206154238/http://www.epistop.eu/,http://web.archive.org/web/20150206154238/http://www.epistop.eu/,http://web.archive.org/web/20160310155605/http://www.epistop.eu/,http://timetravel.mementoweb.org/timegate/http://www.epistop.eu/
http://nors.aeronomie.be/,http://web.archive.org/web/20130510030922/http://nors.aeronomie.be/,http://web.archive.org/web/20130510030922/http://nors.aeronomie.be/,http://web.archive.org/web/20160309220938/http://nors.aeronomie.be/,http://timetravel.mementoweb.org/timegate/http://nors.aeronomie.be/
http://www.spacedatarouters.eu/,http://web.archive.org/web/20130830030517/http://www.spacedatarouters.eu/,http://web.archive.org/web/20120318051428/http://www.spacedatarouters.eu/,http://web.archive.org/web/20160313112748/http://www.spacedatarouters.eu/,http://timetravel.mementoweb.org/timegate/http://www.spacedatarouters.eu/
http://casceff.eu/en/Sidor/default.aspx,http://web.archive.org/web/20150217082221/http://casceff.eu/en/Sidor/default.aspx,http://web.archive.org/web/20150217082221/http://casceff.eu/en/Sidor/default.aspx,http://web.archive.org/web/20150712055845/http://casceff.eu/en/Sidor/default.aspx,http://timetravel.mementoweb.org/timegate/http://casceff.eu/en/Sidor/default.aspx
http://so2say.eu/,http://web.archive.org/web/20121224011156/http://so2say.eu/,http://web.archive.org/web/20100704115214/http://so2say.eu/,http://web.archive.org/web/20160306063435/http://so2say.eu/,http://timetravel.mementoweb.org/timegate/http://so2say.eu/
http://www.performance-fp7.eu/,http://web.archive.org/web/20130517065549/http://www.performance-fp7.eu/,http://web.archive.org/web/20130517065546/http://www.performance-fp7.eu/,http://web.archive.org/web/20160307225103/http://www.performance-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.performance-fp7.eu/
http://www.preservewine.fraunhofer.eu/,http://web.archive.org/web/20130310235315/http://www.preservewine.fraunhofer.eu/,http://web.archive.org/web/20120502114501/http://www.preservewine.fraunhofer.eu/,http://web.archive.org/web/20131026202703/http://www.preservewine.fraunhofer.eu/,http://timetravel.mementoweb.org/timegate/http://www.preservewine.fraunhofer.eu/
http://espace.oma.be/,http://web.archive.org/web/20121222051954/http://espace.oma.be/,http://web.archive.org/web/20121222051954/http://espace.oma.be/,http://web.archive.org/web/20140617170912/http://espace.oma.be/,http://timetravel.mementoweb.org/timegate/http://espace.oma.be/
http://www.arimnet.net/,http://web.archive.org/web/20130317235251/http://www.arimnet.net/,http://web.archive.org/web/20090701032310/http://www.arimnet.net/,http://web.archive.org/web/20131005200914/http://www.arimnet.net/,http://timetravel.mementoweb.org/timegate/http://www.arimnet.net/
http://www.grafol.eu/,http://web.archive.org/web/20141002022326/http://www.grafol.eu/,http://web.archive.org/web/20141002022326/http://www.grafol.eu/,http://web.archive.org/web/20160109210707/http://www.grafol.eu/,http://timetravel.mementoweb.org/timegate/http://www.grafol.eu/
http://www.muprod.eu/,http://web.archive.org/web/20130103125314/http://www.muprod.eu/,http://web.archive.org/web/20130103125314/http://www.muprod.eu/,http://web.archive.org/web/20160308142212/http://www.muprod.eu/,http://timetravel.mementoweb.org/timegate/http://www.muprod.eu/
http://www.moveit-fp7.eu/,http://web.archive.org/web/20130507125654/http://www.moveit-fp7.eu/,http://web.archive.org/web/20130507125654/http://www.moveit-fp7.eu/,http://web.archive.org/web/20160307202023/http://www.moveit-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.moveit-fp7.eu/
http://www.vtt.fi/sites/recover/en,,,,http://timetravel.mementoweb.org/timegate/http://www.vtt.fi/sites/recover/en
http://www.erare.eu/,http://web.archive.org/web/20131111055523/http://www.erare.eu/,http://web.archive.org/web/20131111055523/http://www.erare.eu/,http://web.archive.org/web/20160309115302/http://www.erare.eu/,http://timetravel.mementoweb.org/timegate/http://www.erare.eu/
http://www.somabat.eu/,http://web.archive.org/web/20130612084359/http://www.somabat.eu/,http://web.archive.org/web/20130612084359/http://www.somabat.eu/,http://web.archive.org/web/20160307131944/http://www.somabat.eu/,http://timetravel.mementoweb.org/timegate/http://www.somabat.eu/
http://ermitage.cs.man.ac.uk/,http://web.archive.org/web/20120903133534/http://ermitage.cs.man.ac.uk/,http://web.archive.org/web/20120415003635/http://ermitage.cs.man.ac.uk/,http://web.archive.org/web/20150909061936/http://ermitage.cs.man.ac.uk/,http://timetravel.mementoweb.org/timegate/http://ermitage.cs.man.ac.uk/
http://www.p2rotect-fp7.eu/,http://web.archive.org/web/20121230193657/http://www.p2rotect-fp7.eu/,http://web.archive.org/web/20121230193657/http://www.p2rotect-fp7.eu/,http://web.archive.org/web/20160306003557/http://www.p2rotect-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://www.p2rotect-fp7.eu/
http://webhotel2.tut.fi/fys/mordred/,http://web.archive.org/web/20141118005718/http://webhotel2.tut.fi/fys/mordred/,http://web.archive.org/web/20141118005718/http://webhotel2.tut.fi/fys/mordred/,http://web.archive.org/web/20141118005718/http://webhotel2.tut.fi/fys/mordred/,http://timetravel.mementoweb.org/timegate/http://webhotel2.tut.fi/fys/mordred/
http://www.polytubes.net/,http://web.archive.org/web/20130621120912/http://www.polytubes.net/,http://web.archive.org/web/20100309024338/http://www.polytubes.net/,http://web.archive.org/web/20160304175042/http://www.polytubes.net/,http://timetravel.mementoweb.org/timegate/http://www.polytubes.net/
http://community.iknowfutures.eu/,http://web.archive.org/web/20130101191419/http://community.iknowfutures.eu/,http://web.archive.org/web/20100308020309/http://community.iknowfutures.eu/,http://web.archive.org/web/20160312145258/http://community.iknowfutures.eu/,http://timetravel.mementoweb.org/timegate/http://community.iknowfutures.eu/
http://www.subito-project.eu/,http://web.archive.org/web/20130125075810/http://www.subito-project.eu/,http://web.archive.org/web/20110108065055/http://www.subito-project.eu/,http://web.archive.org/web/20160307075739/http://www.subito-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.subito-project.eu/
http://www.harcana.eu/,http://web.archive.org/web/20130204063729/http://www.harcana.eu/,http://web.archive.org/web/20090711082902/http://www.harcana.eu/,http://web.archive.org/web/20130701080626/http://www.harcana.eu/,http://timetravel.mementoweb.org/timegate/http://www.harcana.eu/
http://swup-med.dk/,http://web.archive.org/web/20130105215214/http://swup-med.dk/,http://web.archive.org/web/20120427210724/http://swup-med.dk/,http://web.archive.org/web/20160112001433/http://swup-med.dk/,http://timetravel.mementoweb.org/timegate/http://swup-med.dk/
http://www.navtronic-project.eu/,http://web.archive.org/web/20130614161108/http://www.navtronic-project.eu/,http://web.archive.org/web/20111122190859/http://www.navtronic-project.eu/,http://web.archive.org/web/20160306073234/http://www.navtronic-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.navtronic-project.eu/
http://www.coexistproject.eu/,http://web.archive.org/web/20130824032042/http://www.coexistproject.eu/,http://web.archive.org/web/20100919161215/http://www.coexistproject.eu/,http://web.archive.org/web/20160304190254/http://www.coexistproject.eu/,http://timetravel.mementoweb.org/timegate/http://www.coexistproject.eu/
http://www.treatoa.eu/,http://web.archive.org/web/20130415163219/http://www.treatoa.eu/,http://web.archive.org/web/20130415163219/http://www.treatoa.eu/,http://web.archive.org/web/20160313230231/http://www.treatoa.eu/,http://timetravel.mementoweb.org/timegate/http://www.treatoa.eu/
http://www.raptor-project.eu/,http://web.archive.org/web/20130813103858/http://www.raptor-project.eu/,http://web.archive.org/web/20130813103856/http://www.raptor-project.eu/,http://web.archive.org/web/20160310072618/http://www.raptor-project.eu/,http://timetravel.mementoweb.org/timegate/http://www.raptor-project.eu/
http://www.ocmol.eu/,http://web.archive.org/web/20130516050453/http://www.ocmol.eu/,http://web.archive.org/web/20110424093448/http://www.ocmol.eu/,http://web.archive.org/web/20160305041953/http://www.ocmol.eu/,http://timetravel.mementoweb.org/timegate/http://www.ocmol.eu/
http://www.medeo-eu-ru.org/,http://web.archive.org/web/20130613124021/http://www.medeo-eu-ru.org/,http://web.archive.org/web/20110828173502/http://www.medeo-eu-ru.org/,http://web.archive.org/web/20160304183224/http://www.medeo-eu-ru.org/,http://timetravel.mementoweb.org/timegate/http://www.medeo-eu-ru.org/
http://spacewire-rt.org/,http://web.archive.org/web/20130514153208/http://spacewire-rt.org/,http://web.archive.org/web/20130514153208/http://spacewire-rt.org/,http://web.archive.org/web/20160305190826/http://spacewire-rt.org/,http://timetravel.mementoweb.org/timegate/http://spacewire-rt.org/
http://www.theseus-eu.org/,http://web.archive.org/web/20130625013237/http://www.theseus-eu.org/,http://web.archive.org/web/20110113025638/http://www.theseus-eu.org/,http://web.archive.org/web/20160111181321/http://www.theseus-eu.org/,http://timetravel.mementoweb.org/timegate/http://www.theseus-eu.org/
http://www.hivocomp.eu/,http://web.archive.org/web/20130109023709/http://www.hivocomp.eu/,http://web.archive.org/web/20110930141749/http://www.hivocomp.eu/,http://web.archive.org/web/20160310025348/http://www.hivocomp.eu/,http://timetravel.mementoweb.org/timegate/http://www.hivocomp.eu/
http://www.neugene.eu/,http://web.archive.org/web/20130114015741/http://www.neugene.eu/,http://web.archive.org/web/20120419063500/http://www.neugene.eu/,http://web.archive.org/web/20160313084221/http://www.neugene.eu/,http://timetravel.mementoweb.org/timegate/http://www.neugene.eu/
http://www.intricate.eu/,http://web.archive.org/web/20120825165935/http://www.intricate.eu/,http://web.archive.org/web/20120825165935/http://www.intricate.eu/,http://web.archive.org/web/20160310064523/http://www.intricate.eu/,http://timetravel.mementoweb.org/timegate/http://www.intricate.eu/
http://eurocanplatform.eu/,http://web.archive.org/web/20130530063139/http://eurocanplatform.eu/,http://web.archive.org/web/20110504095814/http://eurocanplatform.eu/,http://web.archive.org/web/20160311162604/http://eurocanplatform.eu/,http://timetravel.mementoweb.org/timegate/http://eurocanplatform.eu/
http://www.nafispack.com/,http://web.archive.org/web/20130621102112/http://www.nafispack.com/,http://web.archive.org/web/20090223194514/http://www.nafispack.com/,http://web.archive.org/web/20160306050321/http://www.nafispack.com/,http://timetravel.mementoweb.org/timegate/http://www.nafispack.com/
http://www.neuro.ki.se/selact/site/,http://web.archive.org/web/20140501134606/http://www.neuro.ki.se/selact/site/,http://web.archive.org/web/20140501134606/http://www.neuro.ki.se/selact/site/,http://web.archive.org/web/20140501134606/http://www.neuro.ki.se/selact/site/,http://timetravel.mementoweb.org/timegate/http://www.neuro.ki.se/selact/site/
http://www.optistem.org/,http://webarchive.nationalarchives.gov.uk/20130102164910/http://www.optistem.org/,http://web.archive.org/web/20101121085258/http://www.optistem.org/,http://web.archive.org/web/20160312114822/http://www.optistem.org/,http://timetravel.mementoweb.org/timegate/http://www.optistem.org/
http://www.aegos-project.org/index.php,http://web.archive.org/web/20121227040136/http://www.aegos-project.org/index.php,http://web.archive.org/web/20100429025705/http://www.aegos-project.org/index.php,http://web.archive.org/web/20160305192458/http://www.aegos-project.org/index.php,http://timetravel.mementoweb.org/timegate/http://www.aegos-project.org/index.php
http://acobar.nersc.no/,http://web.archive.org/web/20121228054943/http://acobar.nersc.no/,http://web.archive.org/web/20101218151809/http://acobar.nersc.no/,http://web.archive.org/web/20160308094849/http://acobar.nersc.no/,http://timetravel.mementoweb.org/timegate/http://acobar.nersc.no/
http://helios-fp7.eu/,http://web.archive.org/web/20130510204542/http://helios-fp7.eu/,http://web.archive.org/web/20130510204542/http://helios-fp7.eu/,http://web.archive.org/web/20160305191525/http://helios-fp7.eu/,http://timetravel.mementoweb.org/timegate/http://helios-fp7.eu/
